xmin	xmax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	PANEL	group
11.5	12.5	12 22	segments	12	segments	22	1	87
12.5	13.5	13 22	segments	13	segments	22	1	111
13.5	14.5	14 22	segments	14	segments	22	1	135
14.5	15.5	15 22	segments	15	segments	22	1	159
15.5	16.5	16 22	segments	16	segments	22	1	183
16.5	17.5	17 22	segments	17	segments	22	1	207
17.5	18.5	18 22	segments	18	segments	22	1	231
18.5	19.5	19 22	segments	19	segments	22	1	255
19.5	20.5	20 22	segments	20	segments	22	1	303
20.5	21.5	21 22	segments	21	segments	22	1	327
21.5	22.5	1	segments	22	segments	22	1	1
22.5	23.5	23 22	segments	23	segments	22	1	376
23.5	24.5	24 22	segments	24	segments	22	1	400
24.5	25.5	25 22	segments	25	segments	22	1	424
0.5	1.5	1 23	segments	1	segments	23	1	16
1.5	2.5	2 23	segments	2	segments	23	1	280
2.5	3.5	3 23	segments	3	segments	23	1	449
3.5	4.5	4 23	segments	4	segments	23	1	473
4.5	5.5	5 23	segments	5	segments	23	1	497
5.5	6.5	6 23	segments	6	segments	23	1	521
6.5	7.5	7 23	segments	7	segments	23	1	545
7.5	8.5	8 23	segments	8	segments	23	1	569
8.5	9.5	9 23	segments	9	segments	23	1	593
9.5	10.5	10 23	segments	10	segments	23	1	40
10.5	11.5	11 23	segments	11	segments	23	1	64
11.5	12.5	12 23	segments	12	segments	23	1	88
12.5	13.5	13 23	segments	13	segments	23	1	112
13.5	14.5	14 23	segments	14	segments	23	1	136
14.5	15.5	15 23	segments	15	segments	23	1	160
15.5	16.5	16 23	segments	16	segments	23	1	184
16.5	17.5	17 23	segments	17	segments	23	1	208
17.5	18.5	18 23	segments	18	segments	23	1	232
18.5	19.5	19 23	segments	19	segments	23	1	256
19.5	20.5	20 23	segments	20	segments	23	1	304
20.5	21.5	21 23	segments	21	segments	23	1	328
21.5	22.5	22 23	segments	22	segments	23	1	352
22.5	23.5	1	segments	23	segments	23	1	1
23.5	24.5	24 23	segments	24	segments	23	1	401
24.5	25.5	25 23	segments	25	segments	23	1	425
0.5	1.5	1 24	segments	1	segments	24	1	17
1.5	2.5	2 24	segments	2	segments	24	1	281
2.5	3.5	3 24	segments	3	segments	24	1	450
3.5	4.5	4 24	segments	4	segments	24	1	474
4.5	5.5	5 24	segments	5	segments	24	1	498
5.5	6.5	6 24	segments	6	segments	24	1	522
6.5	7.5	7 24	segments	7	segments	24	1	546
7.5	8.5	8 24	segments	8	segments	24	1	570
8.5	9.5	9 24	segments	9	segments	24	1	594
9.5	10.5	10 24	segments	10	segments	24	1	41
10.5	11.5	11 24	segments	11	segments	24	1	65
11.5	12.5	12 24	segments	12	segments	24	1	89
12.5	13.5	13 24	segments	13	segments	24	1	113
13.5	14.5	14 24	segments	14	segments	24	1	137
14.5	15.5	15 24	segments	15	segments	24	1	161
15.5	16.5	16 24	segments	16	segments	24	1	185
16.5	17.5	17 24	segments	17	segments	24	1	209
17.5	18.5	18 24	segments	18	segments	24	1	233
18.5	19.5	19 24	segments	19	segments	24	1	257
19.5	20.5	20 24	segments	20	segments	24	1	305
20.5	21.5	21 24	segments	21	segments	24	1	329
21.5	22.5	22 24	segments	22	segments	24	1	353
22.5	23.5	23 24	segments	23	segments	24	1	377
23.5	24.5	1	segments	24	segments	24	1	1
24.5	25.5	25 24	segments	25	segments	24	1	426
0.5	1.5	1 25	segments	1	segments	25	1	18
1.5	2.5	2 25	segments	2	segments	25	1	282
2.5	3.5	3 25	segments	3	segments	25	1	451
3.5	4.5	4 25	segments	4	segments	25	1	475
4.5	5.5	5 25	segments	5	segments	25	1	499
5.5	6.5	6 25	segments	6	segments	25	1	523
6.5	7.5	7 25	segments	7	segments	25	1	547
7.5	8.5	8 25	segments	8	segments	25	1	571
8.5	9.5	9 25	segments	9	segments	25	1	595
9.5	10.5	10 25	segments	10	segments	25	1	42
10.5	11.5	11 25	segments	11	segments	25	1	66
11.5	12.5	12 25	segments	12	segments	25	1	90
12.5	13.5	13 25	segments	13	segments	25	1	114
13.5	14.5	14 25	segments	14	segments	25	1	138
14.5	15.5	15 25	segments	15	segments	25	1	162
15.5	16.5	16 25	segments	16	segments	25	1	186
16.5	17.5	17 25	segments	17	segments	25	1	210
17.5	18.5	18 25	segments	18	segments	25	1	234
18.5	19.5	19 25	segments	19	segments	25	1	258
19.5	20.5	20 25	segments	20	segments	25	1	306
20.5	21.5	21 25	segments	21	segments	25	1	330
21.5	22.5	22 25	segments	22	segments	25	1	354
22.5	23.5	23 25	segments	23	segments	25	1	378
23.5	24.5	24 25	segments	24	segments	25	1	402
24.5	25.5	1	segments	25	segments	25	1	1
0.5	1.5	1	segments	1	segments	1	2	1
1.5	2.5	2 1	segments	2	segments	1	2	266
2.5	3.5	3 1	segments	3	segments	1	2	434
3.5	4.5	4 1	segments	4	segments	1	2	458
4.5	5.5	5 1	segments	5	segments	1	2	482
5.5	6.5	6 1	segments	6	segments	1	2	506
6.5	7.5	7 1	segments	7	segments	1	2	530
7.5	8.5	8 1	segments	8	segments	1	2	554
8.5	9.5	9 1	segments	9	segments	1	2	578
9.5	10.5	10 1	segments	10	segments	1	2	26
10.5	11.5	11 1	segments	11	segments	1	2	50
11.5	12.5	12 1	segments	12	segments	1	2	74
12.5	13.5	13 1	segments	13	segments	1	2	98
13.5	14.5	14 1	segments	14	segments	1	2	122
14.5	15.5	15 1	segments	15	segments	1	2	146
15.5	16.5	16 1	segments	16	segments	1	2	170
16.5	17.5	17 1	segments	17	segments	1	2	194
17.5	18.5	18 1	segments	18	segments	1	2	218
18.5	19.5	19 1	segments	19	segments	1	2	242
19.5	20.5	20 1	segments	20	segments	1	2	290
20.5	21.5	21 1	segments	21	segments	1	2	314
21.5	22.5	22 1	segments	22	segments	1	2	338
22.5	23.5	23 1	segments	23	segments	1	2	362
23.5	24.5	24 1	segments	24	segments	1	2	386
24.5	25.5	25 1	segments	25	segments	1	2	410
0.5	1.5	1 2	segments	1	segments	2	2	12
1.5	2.5	1	segments	2	segments	2	2	1
2.5	3.5	3 2	segments	3	segments	2	2	445
3.5	4.5	4 2	segments	4	segments	2	2	469
4.5	5.5	5 2	segments	5	segments	2	2	493
5.5	6.5	6 2	segments	6	segments	2	2	517
6.5	7.5	7 2	segments	7	segments	2	2	541
7.5	8.5	8 2	segments	8	segments	2	2	565
8.5	9.5	9 2	segments	9	segments	2	2	589
9.5	10.5	10 2	segments	10	segments	2	2	36
10.5	11.5	11 2	segments	11	segments	2	2	60
11.5	12.5	12 2	segments	12	segments	2	2	84
12.5	13.5	13 2	segments	13	segments	2	2	108
13.5	14.5	14 2	segments	14	segments	2	2	132
14.5	15.5	15 2	segments	15	segments	2	2	156
15.5	16.5	16 2	segments	16	segments	2	2	180
16.5	17.5	17 2	segments	17	segments	2	2	204
17.5	18.5	18 2	segments	18	segments	2	2	228
18.5	19.5	19 2	segments	19	segments	2	2	252
19.5	20.5	20 2	segments	20	segments	2	2	301
20.5	21.5	21 2	segments	21	segments	2	2	325
21.5	22.5	22 2	segments	22	segments	2	2	349
22.5	23.5	23 2	segments	23	segments	2	2	373
23.5	24.5	24 2	segments	24	segments	2	2	397
24.5	25.5	25 2	segments	25	segments	2	2	421
0.5	1.5	1 3	segments	1	segments	3	2	19
1.5	2.5	2 3	segments	2	segments	3	2	283
2.5	3.5	1	segments	3	segments	3	2	1
3.5	4.5	4 3	segments	4	segments	3	2	476
4.5	5.5	5 3	segments	5	segments	3	2	500
5.5	6.5	6 3	segments	6	segments	3	2	524
6.5	7.5	7 3	segments	7	segments	3	2	548
7.5	8.5	8 3	segments	8	segments	3	2	572
8.5	9.5	9 3	segments	9	segments	3	2	596
9.5	10.5	10 3	segments	10	segments	3	2	43
10.5	11.5	11 3	segments	11	segments	3	2	67
11.5	12.5	12 3	segments	12	segments	3	2	91
12.5	13.5	13 3	segments	13	segments	3	2	115
13.5	14.5	14 3	segments	14	segments	3	2	139
14.5	15.5	15 3	segments	15	segments	3	2	163
15.5	16.5	16 3	segments	16	segments	3	2	187
16.5	17.5	17 3	segments	17	segments	3	2	211
17.5	18.5	18 3	segments	18	segments	3	2	235
18.5	19.5	19 3	segments	19	segments	3	2	259
19.5	20.5	20 3	segments	20	segments	3	2	307
20.5	21.5	21 3	segments	21	segments	3	2	331
21.5	22.5	22 3	segments	22	segments	3	2	355
22.5	23.5	23 3	segments	23	segments	3	2	379
23.5	24.5	24 3	segments	24	segments	3	2	403
24.5	25.5	25 3	segments	25	segments	3	2	427
0.5	1.5	1 4	segments	1	segments	4	2	20
1.5	2.5	2 4	segments	2	segments	4	2	284
2.5	3.5	3 4	segments	3	segments	4	2	452
3.5	4.5	1	segments	4	segments	4	2	1
4.5	5.5	5 4	segments	5	segments	4	2	501
5.5	6.5	6 4	segments	6	segments	4	2	525
6.5	7.5	7 4	segments	7	segments	4	2	549
7.5	8.5	8 4	segments	8	segments	4	2	573
8.5	9.5	9 4	segments	9	segments	4	2	597
9.5	10.5	10 4	segments	10	segments	4	2	44
10.5	11.5	11 4	segments	11	segments	4	2	68
11.5	12.5	12 4	segments	12	segments	4	2	92
12.5	13.5	13 4	segments	13	segments	4	2	116
13.5	14.5	14 4	segments	14	segments	4	2	140
14.5	15.5	15 4	segments	15	segments	4	2	164
15.5	16.5	16 4	segments	16	segments	4	2	188
16.5	17.5	17 4	segments	17	segments	4	2	212
17.5	18.5	18 4	segments	18	segments	4	2	236
18.5	19.5	19 4	segments	19	segments	4	2	260
19.5	20.5	20 4	segments	20	segments	4	2	308
20.5	21.5	21 4	segments	21	segments	4	2	332
21.5	22.5	22 4	segments	22	segments	4	2	356
22.5	23.5	23 4	segments	23	segments	4	2	380
23.5	24.5	24 4	segments	24	segments	4	2	404
24.5	25.5	25 4	segments	25	segments	4	2	428
0.5	1.5	1 5	segments	1	segments	5	2	21
1.5	2.5	2 5	segments	2	segments	5	2	285
2.5	3.5	3 5	segments	3	segments	5	2	453
3.5	4.5	4 5	segments	4	segments	5	2	477
4.5	5.5	1	segments	5	segments	5	2	1
5.5	6.5	6 5	segments	6	segments	5	2	526
6.5	7.5	7 5	segments	7	segments	5	2	550
7.5	8.5	8 5	segments	8	segments	5	2	574
8.5	9.5	9 5	segments	9	segments	5	2	598
9.5	10.5	10 5	segments	10	segments	5	2	45
10.5	11.5	11 5	segments	11	segments	5	2	69
11.5	12.5	12 5	segments	12	segments	5	2	93
12.5	13.5	13 5	segments	13	segments	5	2	117
13.5	14.5	14 5	segments	14	segments	5	2	141
14.5	15.5	15 5	segments	15	segments	5	2	165
15.5	16.5	16 5	segments	16	segments	5	2	189
16.5	17.5	17 5	segments	17	segments	5	2	213
17.5	18.5	18 5	segments	18	segments	5	2	237
18.5	19.5	19 5	segments	19	segments	5	2	261
19.5	20.5	20 5	segments	20	segments	5	2	309
20.5	21.5	21 5	segments	21	segments	5	2	333
21.5	22.5	22 5	segments	22	segments	5	2	357
22.5	23.5	23 5	segments	23	segments	5	2	381
23.5	24.5	24 5	segments	24	segments	5	2	405
24.5	25.5	25 5	segments	25	segments	5	2	429
0.5	1.5	1 6	segments	1	segments	6	2	22
1.5	2.5	2 6	segments	2	segments	6	2	286
2.5	3.5	3 6	segments	3	segments	6	2	454
3.5	4.5	4 6	segments	4	segments	6	2	478
4.5	5.5	5 6	segments	5	segments	6	2	502
5.5	6.5	1	segments	6	segments	6	2	1
6.5	7.5	7 6	segments	7	segments	6	2	551
7.5	8.5	8 6	segments	8	segments	6	2	575
8.5	9.5	9 6	segments	9	segments	6	2	599
9.5	10.5	10 6	segments	10	segments	6	2	46
10.5	11.5	11 6	segments	11	segments	6	2	70
11.5	12.5	12 6	segments	12	segments	6	2	94
12.5	13.5	13 6	segments	13	segments	6	2	118
13.5	14.5	14 6	segments	14	segments	6	2	142
14.5	15.5	15 6	segments	15	segments	6	2	166
15.5	16.5	16 6	segments	16	segments	6	2	190
16.5	17.5	17 6	segments	17	segments	6	2	214
17.5	18.5	18 6	segments	18	segments	6	2	238
18.5	19.5	19 6	segments	19	segments	6	2	262
19.5	20.5	20 6	segments	20	segments	6	2	310
20.5	21.5	21 6	segments	21	segments	6	2	334
21.5	22.5	22 6	segments	22	segments	6	2	358
22.5	23.5	23 6	segments	23	segments	6	2	382
23.5	24.5	24 6	segments	24	segments	6	2	406
24.5	25.5	25 6	segments	25	segments	6	2	430
0.5	1.5	1 7	segments	1	segments	7	2	23
1.5	2.5	2 7	segments	2	segments	7	2	287
2.5	3.5	3 7	segments	3	segments	7	2	455
3.5	4.5	4 7	segments	4	segments	7	2	479
4.5	5.5	5 7	segments	5	segments	7	2	503
5.5	6.5	6 7	segments	6	segments	7	2	527
6.5	7.5	1	segments	7	segments	7	2	1
7.5	8.5	8 7	segments	8	segments	7	2	576
8.5	9.5	9 7	segments	9	segments	7	2	600
9.5	10.5	10 7	segments	10	segments	7	2	47
10.5	11.5	11 7	segments	11	segments	7	2	71
11.5	12.5	12 7	segments	12	segments	7	2	95
12.5	13.5	13 7	segments	13	segments	7	2	119
13.5	14.5	14 7	segments	14	segments	7	2	143
14.5	15.5	15 7	segments	15	segments	7	2	167
15.5	16.5	16 7	segments	16	segments	7	2	191
16.5	17.5	17 7	segments	17	segments	7	2	215
17.5	18.5	18 7	segments	18	segments	7	2	239
18.5	19.5	19 7	segments	19	segments	7	2	263
19.5	20.5	20 7	segments	20	segments	7	2	311
20.5	21.5	21 7	segments	21	segments	7	2	335
21.5	22.5	22 7	segments	22	segments	7	2	359
22.5	23.5	23 7	segments	23	segments	7	2	383
23.5	24.5	24 7	segments	24	segments	7	2	407
24.5	25.5	25 7	segments	25	segments	7	2	431
0.5	1.5	1 8	segments	1	segments	8	2	24
1.5	2.5	2 8	segments	2	segments	8	2	288
2.5	3.5	3 8	segments	3	segments	8	2	456
3.5	4.5	4 8	segments	4	segments	8	2	480
4.5	5.5	5 8	segments	5	segments	8	2	504
5.5	6.5	6 8	segments	6	segments	8	2	528
6.5	7.5	7 8	segments	7	segments	8	2	552
7.5	8.5	1	segments	8	segments	8	2	1
8.5	9.5	9 8	segments	9	segments	8	2	601
9.5	10.5	10 8	segments	10	segments	8	2	48
10.5	11.5	11 8	segments	11	segments	8	2	72
11.5	12.5	12 8	segments	12	segments	8	2	96
12.5	13.5	13 8	segments	13	segments	8	2	120
13.5	14.5	14 8	segments	14	segments	8	2	144
14.5	15.5	15 8	segments	15	segments	8	2	168
15.5	16.5	16 8	segments	16	segments	8	2	192
16.5	17.5	17 8	segments	17	segments	8	2	216
17.5	18.5	18 8	segments	18	segments	8	2	240
18.5	19.5	19 8	segments	19	segments	8	2	264
19.5	20.5	20 8	segments	20	segments	8	2	312
20.5	21.5	21 8	segments	21	segments	8	2	336
21.5	22.5	22 8	segments	22	segments	8	2	360
22.5	23.5	23 8	segments	23	segments	8	2	384
23.5	24.5	24 8	segments	24	segments	8	2	408
24.5	25.5	25 8	segments	25	segments	8	2	432
0.5	1.5	1 9	segments	1	segments	9	2	25
1.5	2.5	2 9	segments	2	segments	9	2	289
2.5	3.5	3 9	segments	3	segments	9	2	457
3.5	4.5	4 9	segments	4	segments	9	2	481
4.5	5.5	5 9	segments	5	segments	9	2	505
5.5	6.5	6 9	segments	6	segments	9	2	529
6.5	7.5	7 9	segments	7	segments	9	2	553
7.5	8.5	8 9	segments	8	segments	9	2	577
8.5	9.5	1	segments	9	segments	9	2	1
9.5	10.5	10 9	segments	10	segments	9	2	49
10.5	11.5	11 9	segments	11	segments	9	2	73
11.5	12.5	12 9	segments	12	segments	9	2	97
12.5	13.5	13 9	segments	13	segments	9	2	121
13.5	14.5	14 9	segments	14	segments	9	2	145
14.5	15.5	15 9	segments	15	segments	9	2	169
15.5	16.5	16 9	segments	16	segments	9	2	193
16.5	17.5	17 9	segments	17	segments	9	2	217
17.5	18.5	18 9	segments	18	segments	9	2	241
18.5	19.5	19 9	segments	19	segments	9	2	265
19.5	20.5	20 9	segments	20	segments	9	2	313
20.5	21.5	21 9	segments	21	segments	9	2	337
21.5	22.5	22 9	segments	22	segments	9	2	361
22.5	23.5	23 9	segments	23	segments	9	2	385
23.5	24.5	24 9	segments	24	segments	9	2	409
24.5	25.5	25 9	segments	25	segments	9	2	433
0.5	1.5	1 10	segments	1	segments	10	2	2
1.5	2.5	2 10	segments	2	segments	10	2	267
2.5	3.5	3 10	segments	3	segments	10	2	435
3.5	4.5	4 10	segments	4	segments	10	2	459
4.5	5.5	5 10	segments	5	segments	10	2	483
5.5	6.5	6 10	segments	6	segments	10	2	507
6.5	7.5	7 10	segments	7	segments	10	2	531
7.5	8.5	8 10	segments	8	segments	10	2	555
8.5	9.5	9 10	segments	9	segments	10	2	579
9.5	10.5	1	segments	10	segments	10	2	1
10.5	11.5	11 10	segments	11	segments	10	2	51
11.5	12.5	12 10	segments	12	segments	10	2	75
12.5	13.5	13 10	segments	13	segments	10	2	99
13.5	14.5	14 10	segments	14	segments	10	2	123
14.5	15.5	15 10	segments	15	segments	10	2	147
15.5	16.5	16 10	segments	16	segments	10	2	171
16.5	17.5	17 10	segments	17	segments	10	2	195
17.5	18.5	18 10	segments	18	segments	10	2	219
18.5	19.5	19 10	segments	19	segments	10	2	243
19.5	20.5	20 10	segments	20	segments	10	2	291
20.5	21.5	21 10	segments	21	segments	10	2	315
21.5	22.5	22 10	segments	22	segments	10	2	339
22.5	23.5	23 10	segments	23	segments	10	2	363
23.5	24.5	24 10	segments	24	segments	10	2	387
24.5	25.5	25 10	segments	25	segments	10	2	411
0.5	1.5	1 11	segments	1	segments	11	2	3
1.5	2.5	2 11	segments	2	segments	11	2	268
2.5	3.5	3 11	segments	3	segments	11	2	436
3.5	4.5	4 11	segments	4	segments	11	2	460
4.5	5.5	5 11	segments	5	segments	11	2	484
5.5	6.5	6 11	segments	6	segments	11	2	508
6.5	7.5	7 11	segments	7	segments	11	2	532
7.5	8.5	8 11	segments	8	segments	11	2	556
8.5	9.5	9 11	segments	9	segments	11	2	580
9.5	10.5	10 11	segments	10	segments	11	2	27
10.5	11.5	1	segments	11	segments	11	2	1
11.5	12.5	12 11	segments	12	segments	11	2	76
12.5	13.5	13 11	segments	13	segments	11	2	100
13.5	14.5	14 11	segments	14	segments	11	2	124
14.5	15.5	15 11	segments	15	segments	11	2	148
15.5	16.5	16 11	segments	16	segments	11	2	172
16.5	17.5	17 11	segments	17	segments	11	2	196
17.5	18.5	18 11	segments	18	segments	11	2	220
18.5	19.5	19 11	segments	19	segments	11	2	244
19.5	20.5	20 11	segments	20	segments	11	2	292
20.5	21.5	21 11	segments	21	segments	11	2	316
21.5	22.5	22 11	segments	22	segments	11	2	340
22.5	23.5	23 11	segments	23	segments	11	2	364
23.5	24.5	24 11	segments	24	segments	11	2	388
24.5	25.5	25 11	segments	25	segments	11	2	412
0.5	1.5	1 12	segments	1	segments	12	2	4
1.5	2.5	2 12	segments	2	segments	12	2	269
2.5	3.5	3 12	segments	3	segments	12	2	437
3.5	4.5	4 12	segments	4	segments	12	2	461
4.5	5.5	5 12	segments	5	segments	12	2	485
5.5	6.5	6 12	segments	6	segments	12	2	509
6.5	7.5	7 12	segments	7	segments	12	2	533
7.5	8.5	8 12	segments	8	segments	12	2	557
8.5	9.5	9 12	segments	9	segments	12	2	581
9.5	10.5	10 12	segments	10	segments	12	2	28
10.5	11.5	11 12	segments	11	segments	12	2	52
11.5	12.5	1	segments	12	segments	12	2	1
12.5	13.5	13 12	segments	13	segments	12	2	101
13.5	14.5	14 12	segments	14	segments	12	2	125
14.5	15.5	15 12	segments	15	segments	12	2	149
15.5	16.5	16 12	segments	16	segments	12	2	173
16.5	17.5	17 12	segments	17	segments	12	2	197
17.5	18.5	18 12	segments	18	segments	12	2	221
18.5	19.5	19 12	segments	19	segments	12	2	245
19.5	20.5	20 12	segments	20	segments	12	2	293
20.5	21.5	21 12	segments	21	segments	12	2	317
21.5	22.5	22 12	segments	22	segments	12	2	341
22.5	23.5	23 12	segments	23	segments	12	2	365
23.5	24.5	24 12	segments	24	segments	12	2	389
24.5	25.5	25 12	segments	25	segments	12	2	413
0.5	1.5	1 13	segments	1	segments	13	2	5
1.5	2.5	2 13	segments	2	segments	13	2	270
2.5	3.5	3 13	segments	3	segments	13	2	438
3.5	4.5	4 13	segments	4	segments	13	2	462
4.5	5.5	5 13	segments	5	segments	13	2	486
5.5	6.5	6 13	segments	6	segments	13	2	510
6.5	7.5	7 13	segments	7	segments	13	2	534
7.5	8.5	8 13	segments	8	segments	13	2	558
8.5	9.5	9 13	segments	9	segments	13	2	582
9.5	10.5	10 13	segments	10	segments	13	2	29
10.5	11.5	11 13	segments	11	segments	13	2	53
11.5	12.5	12 13	segments	12	segments	13	2	77
12.5	13.5	1	segments	13	segments	13	2	1
13.5	14.5	14 13	segments	14	segments	13	2	126
14.5	15.5	15 13	segments	15	segments	13	2	150
15.5	16.5	16 13	segments	16	segments	13	2	174
16.5	17.5	17 13	segments	17	segments	13	2	198
17.5	18.5	18 13	segments	18	segments	13	2	222
18.5	19.5	19 13	segments	19	segments	13	2	246
19.5	20.5	20 13	segments	20	segments	13	2	294
20.5	21.5	21 13	segments	21	segments	13	2	318
21.5	22.5	22 13	segments	22	segments	13	2	342
22.5	23.5	23 13	segments	23	segments	13	2	366
23.5	24.5	24 13	segments	24	segments	13	2	390
24.5	25.5	25 13	segments	25	segments	13	2	414
0.5	1.5	1 14	segments	1	segments	14	2	6
1.5	2.5	2 14	segments	2	segments	14	2	271
2.5	3.5	3 14	segments	3	segments	14	2	439
3.5	4.5	4 14	segments	4	segments	14	2	463
4.5	5.5	5 14	segments	5	segments	14	2	487
5.5	6.5	6 14	segments	6	segments	14	2	511
6.5	7.5	7 14	segments	7	segments	14	2	535
7.5	8.5	8 14	segments	8	segments	14	2	559
8.5	9.5	9 14	segments	9	segments	14	2	583
9.5	10.5	10 14	segments	10	segments	14	2	30
10.5	11.5	11 14	segments	11	segments	14	2	54
11.5	12.5	12 14	segments	12	segments	14	2	78
12.5	13.5	13 14	segments	13	segments	14	2	102
13.5	14.5	1	segments	14	segments	14	2	1
14.5	15.5	15 14	segments	15	segments	14	2	151
15.5	16.5	16 14	segments	16	segments	14	2	175
16.5	17.5	17 14	segments	17	segments	14	2	199
17.5	18.5	18 14	segments	18	segments	14	2	223
18.5	19.5	19 14	segments	19	segments	14	2	247
19.5	20.5	20 14	segments	20	segments	14	2	295
20.5	21.5	21 14	segments	21	segments	14	2	319
21.5	22.5	22 14	segments	22	segments	14	2	343
22.5	23.5	23 14	segments	23	segments	14	2	367
23.5	24.5	24 14	segments	24	segments	14	2	391
24.5	25.5	25 14	segments	25	segments	14	2	415
0.5	1.5	1 15	segments	1	segments	15	2	7
1.5	2.5	2 15	segments	2	segments	15	2	272
2.5	3.5	3 15	segments	3	segments	15	2	440
3.5	4.5	4 15	segments	4	segments	15	2	464
4.5	5.5	5 15	segments	5	segments	15	2	488
5.5	6.5	6 15	segments	6	segments	15	2	512
6.5	7.5	7 15	segments	7	segments	15	2	536
7.5	8.5	8 15	segments	8	segments	15	2	560
8.5	9.5	9 15	segments	9	segments	15	2	584
9.5	10.5	10 15	segments	10	segments	15	2	31
10.5	11.5	11 15	segments	11	segments	15	2	55
11.5	12.5	12 15	segments	12	segments	15	2	79
12.5	13.5	13 15	segments	13	segments	15	2	103
13.5	14.5	14 15	segments	14	segments	15	2	127
14.5	15.5	1	segments	15	segments	15	2	1
15.5	16.5	16 15	segments	16	segments	15	2	176
16.5	17.5	17 15	segments	17	segments	15	2	200
17.5	18.5	18 15	segments	18	segments	15	2	224
18.5	19.5	19 15	segments	19	segments	15	2	248
19.5	20.5	20 15	segments	20	segments	15	2	296
20.5	21.5	21 15	segments	21	segments	15	2	320
21.5	22.5	22 15	segments	22	segments	15	2	344
22.5	23.5	23 15	segments	23	segments	15	2	368
23.5	24.5	24 15	segments	24	segments	15	2	392
24.5	25.5	25 15	segments	25	segments	15	2	416
0.5	1.5	1 16	segments	1	segments	16	2	8
1.5	2.5	2 16	segments	2	segments	16	2	273
2.5	3.5	3 16	segments	3	segments	16	2	441
3.5	4.5	4 16	segments	4	segments	16	2	465
4.5	5.5	5 16	segments	5	segments	16	2	489
5.5	6.5	6 16	segments	6	segments	16	2	513
6.5	7.5	7 16	segments	7	segments	16	2	537
7.5	8.5	8 16	segments	8	segments	16	2	561
8.5	9.5	9 16	segments	9	segments	16	2	585
9.5	10.5	10 16	segments	10	segments	16	2	32
10.5	11.5	11 16	segments	11	segments	16	2	56
11.5	12.5	12 16	segments	12	segments	16	2	80
12.5	13.5	13 16	segments	13	segments	16	2	104
13.5	14.5	14 16	segments	14	segments	16	2	128
14.5	15.5	15 16	segments	15	segments	16	2	152
15.5	16.5	1	segments	16	segments	16	2	1
16.5	17.5	17 16	segments	17	segments	16	2	201
17.5	18.5	18 16	segments	18	segments	16	2	225
18.5	19.5	19 16	segments	19	segments	16	2	249
19.5	20.5	20 16	segments	20	segments	16	2	297
20.5	21.5	21 16	segments	21	segments	16	2	321
21.5	22.5	22 16	segments	22	segments	16	2	345
22.5	23.5	23 16	segments	23	segments	16	2	369
23.5	24.5	24 16	segments	24	segments	16	2	393
24.5	25.5	25 16	segments	25	segments	16	2	417
0.5	1.5	1 17	segments	1	segments	17	2	9
1.5	2.5	2 17	segments	2	segments	17	2	274
2.5	3.5	3 17	segments	3	segments	17	2	442
3.5	4.5	4 17	segments	4	segments	17	2	466
4.5	5.5	5 17	segments	5	segments	17	2	490
5.5	6.5	6 17	segments	6	segments	17	2	514
6.5	7.5	7 17	segments	7	segments	17	2	538
7.5	8.5	8 17	segments	8	segments	17	2	562
8.5	9.5	9 17	segments	9	segments	17	2	586
9.5	10.5	10 17	segments	10	segments	17	2	33
10.5	11.5	11 17	segments	11	segments	17	2	57
11.5	12.5	12 17	segments	12	segments	17	2	81
12.5	13.5	13 17	segments	13	segments	17	2	105
13.5	14.5	14 17	segments	14	segments	17	2	129
14.5	15.5	15 17	segments	15	segments	17	2	153
15.5	16.5	16 17	segments	16	segments	17	2	177
16.5	17.5	1	segments	17	segments	17	2	1
17.5	18.5	18 17	segments	18	segments	17	2	226
18.5	19.5	19 17	segments	19	segments	17	2	250
19.5	20.5	20 17	segments	20	segments	17	2	298
20.5	21.5	21 17	segments	21	segments	17	2	322
21.5	22.5	22 17	segments	22	segments	17	2	346
22.5	23.5	23 17	segments	23	segments	17	2	370
23.5	24.5	24 17	segments	24	segments	17	2	394
24.5	25.5	25 17	segments	25	segments	17	2	418
0.5	1.5	1 18	segments	1	segments	18	2	10
1.5	2.5	2 18	segments	2	segments	18	2	275
2.5	3.5	3 18	segments	3	segments	18	2	443
3.5	4.5	4 18	segments	4	segments	18	2	467
4.5	5.5	5 18	segments	5	segments	18	2	491
5.5	6.5	6 18	segments	6	segments	18	2	515
6.5	7.5	7 18	segments	7	segments	18	2	539
7.5	8.5	8 18	segments	8	segments	18	2	563
8.5	9.5	9 18	segments	9	segments	18	2	587
9.5	10.5	10 18	segments	10	segments	18	2	34
10.5	11.5	11 18	segments	11	segments	18	2	58
11.5	12.5	12 18	segments	12	segments	18	2	82
12.5	13.5	13 18	segments	13	segments	18	2	106
13.5	14.5	14 18	segments	14	segments	18	2	130
14.5	15.5	15 18	segments	15	segments	18	2	154
15.5	16.5	16 18	segments	16	segments	18	2	178
16.5	17.5	17 18	segments	17	segments	18	2	202
17.5	18.5	1	segments	18	segments	18	2	1
18.5	19.5	19 18	segments	19	segments	18	2	251
19.5	20.5	20 18	segments	20	segments	18	2	299
20.5	21.5	21 18	segments	21	segments	18	2	323
21.5	22.5	22 18	segments	22	segments	18	2	347
22.5	23.5	23 18	segments	23	segments	18	2	371
23.5	24.5	24 18	segments	24	segments	18	2	395
