colour	y	x	group	key	showSelected1	showSelected2	PANEL
#66C2A5	-2.78943840171244	21	1	sous-entraînement	sous-entraînement	50% validation 72	1
#66C2A5	-4.0769025057451	21	1	sous-entraînement	sous-entraînement	50% validation 12	1
#66C2A5	-4.03324087224074	21	1	sous-entraînement	sous-entraînement	50% validation 34	1
#66C2A5	-2.96985174232557	21	1	sous-entraînement	sous-entraînement	50% validation 86	1
#66C2A5	-3.88235147428382	21	1	sous-entraînement	sous-entraînement	50% validation 35	1
#66C2A5	-3.6432264796416	21	1	sous-entraînement	sous-entraînement	50% validation 36	1
#66C2A5	-2.80871025859022	21	1	sous-entraînement	sous-entraînement	50% validation 37	1
#66C2A5	-3.63142952806786	21	1	sous-entraînement	sous-entraînement	50% validation 38	1
#66C2A5	-2.69543189353002	21	1	sous-entraînement	sous-entraînement	50% validation 59	1
#66C2A5	-3.07404441011497	21	1	sous-entraînement	sous-entraînement	50% validation 60	1
#66C2A5	-3.03425564531348	21	1	sous-entraînement	sous-entraînement	50% validation 39	1
#66C2A5	-3.01070588122092	21	1	sous-entraînement	sous-entraînement	50% validation 40	1
#66C2A5	-3.75375488973966	21	1	sous-entraînement	sous-entraînement	50% validation 41	1
#66C2A5	-3.1782358717679	21	1	sous-entraînement	sous-entraînement	50% validation 92	1
#66C2A5	-3.8315296424533	21	1	sous-entraînement	sous-entraînement	50% validation 42	1
#66C2A5	-3.12181770056889	21	1	sous-entraînement	sous-entraînement	50% validation 43	1
#66C2A5	-3.57784826131844	21	1	sous-entraînement	sous-entraînement	50% validation 44	1
#66C2A5	-3.49225388843898	21	1	sous-entraînement	sous-entraînement	50% validation 45	1
#66C2A5	-3.35803340843065	21	1	sous-entraînement	sous-entraînement	50% validation 13	1
#66C2A5	-3.84233637737238	21	1	sous-entraînement	sous-entraînement	50% validation 99	1
#66C2A5	-3.63142952807174	21	1	sous-entraînement	sous-entraînement	50% validation 61	1
#66C2A5	-3.47346804089822	21	1	sous-entraînement	sous-entraînement	50% validation 14	1
#66C2A5	-3.31793635426	21	1	sous-entraînement	sous-entraînement	50% validation 2	1
#66C2A5	-3.04560711234206	21	1	sous-entraînement	sous-entraînement	50% validation 46	1
#66C2A5	-3.61955723446757	21	1	sous-entraînement	sous-entraînement	50% validation 75	1
#66C2A5	-3.49905944776893	21	1	sous-entraînement	sous-entraînement	50% validation 3	1
#66C2A5	-3.75375488973859	21	1	sous-entraînement	sous-entraînement	50% validation 47	1
#66C2A5	-3.56043649848612	21	1	sous-entraînement	sous-entraînement	50% validation 76	1
#66C2A5	-3.67900301460781	21	1	sous-entraînement	sous-entraînement	50% validation 97	1
#66C2A5	-3.31809480344737	21	1	sous-entraînement	sous-entraînement	50% validation 88	1
#66C2A5	-2.78503026380443	21	1	sous-entraînement	sous-entraînement	50% validation 62	1
#66C2A5	-3.73208921558365	21	1	sous-entraînement	sous-entraînement	50% validation 95	1
#66C2A5	-3.63739795231423	21	1	sous-entraînement	sous-entraînement	50% validation 48	1
#66C2A5	-2.6817301172501	21	1	sous-entraînement	sous-entraînement	50% validation 49	1
#66C2A5	-3.29630341854196	21	1	sous-entraînement	sous-entraînement	50% validation 15	1
#66C2A5	-2.88233095121902	21	1	sous-entraînement	sous-entraînement	50% validation 16	1
#66C2A5	-2.61675185790268	21	1	sous-entraînement	sous-entraînement	50% validation 17	1
#66C2A5	-2.71619670781859	21	1	sous-entraînement	sous-entraînement	50% validation 63	1
#66C2A5	-3.41714151432785	21	1	sous-entraînement	sous-entraînement	50% validation 64	1
#66C2A5	-3.50972639643125	21	1	sous-entraînement	sous-entraînement	50% validation 26	1
#66C2A5	-3.06735489265648	21	1	sous-entraînement	sous-entraînement	50% validation 65	1
#66C2A5	-3.83098036479686	21	1	sous-entraînement	sous-entraînement	50% validation 77	1
#66C2A5	-2.24538096123978	21	1	sous-entraînement	sous-entraînement	50% validation 50	1
#66C2A5	-3.44750129139284	21	1	sous-entraînement	sous-entraînement	50% validation 18	1
#66C2A5	-3.07993988489196	21	1	sous-entraînement	sous-entraînement	50% validation 96	1
#66C2A5	-3.00177402678607	21	1	sous-entraînement	sous-entraînement	50% validation 51	1
#66C2A5	-3.70842178415049	21	1	sous-entraînement	sous-entraînement	50% validation 52	1
#66C2A5	-3.13624869957559	21	1	sous-entraînement	sous-entraînement	50% validation 78	1
#66C2A5	-2.93161305495168	21	1	sous-entraînement	sous-entraînement	50% validation 53	1
#66C2A5	-2.96651759698086	21	1	sous-entraînement	sous-entraînement	50% validation 19	1
#66C2A5	-3.4787893250132	21	1	sous-entraînement	sous-entraînement	50% validation 73	1
#66C2A5	-3.4181884076475	21	1	sous-entraînement	sous-entraînement	50% validation 54	1
#66C2A5	-3.02786924513267	21	1	sous-entraînement	sous-entraînement	50% validation 4	1
#66C2A5	-3.66317050556384	21	1	sous-entraînement	sous-entraînement	50% validation 55	1
#66C2A5	-2.80780173428184	21	1	sous-entraînement	sous-entraînement	50% validation 5	1
#66C2A5	-2.39516636208139	21	1	sous-entraînement	sous-entraînement	50% validation 98	1
#66C2A5	-2.68243824872266	21	1	sous-entraînement	sous-entraînement	50% validation 66	1
#66C2A5	-3.11758254920846	21	1	sous-entraînement	sous-entraînement	50% validation 89	1
#66C2A5	-3.65674979075691	21	1	sous-entraînement	sous-entraînement	50% validation 79	1
#66C2A5	-3.17942098165157	21	1	sous-entraînement	sous-entraînement	50% validation 94	1
#66C2A5	-3.19486596325237	21	1	sous-entraînement	sous-entraînement	50% validation 80	1
#66C2A5	-3.72382666889585	21	1	sous-entraînement	sous-entraînement	50% validation 81	1
#66C2A5	-3.84838207129555	21	1	sous-entraînement	sous-entraînement	50% validation 20	1
#66C2A5	-3.85346314440762	21	1	sous-entraînement	sous-entraînement	50% validation 21	1
#66C2A5	-2.99454782789092	21	1	sous-entraînement	sous-entraînement	50% validation 56	1
#66C2A5	-3.62549230958905	21	1	sous-entraînement	sous-entraînement	50% validation 82	1
#66C2A5	-2.29041554850021	21	1	sous-entraînement	sous-entraînement	50% validation 67	1
#66C2A5	-2.6382961423859	21	1	sous-entraînement	sous-entraînement	50% validation 57	1
#66C2A5	-2.98142106231441	21	1	sous-entraînement	sous-entraînement	50% validation 27	1
#66C2A5	-3.73397637504689	21	1	sous-entraînement	sous-entraînement	50% validation 83	1
#66C2A5	-3.20730243021113	21	1	sous-entraînement	sous-entraînement	50% validation 58	1
#66C2A5	-3.61687788892521	21	1	sous-entraînement	sous-entraînement	50% validation 100	1
#66C2A5	-3.83211001845026	21	1	sous-entraînement	sous-entraînement	50% validation 68	1
#66C2A5	-2.76865015612332	21	1	sous-entraînement	sous-entraînement	50% validation 85	1
#66C2A5	-3.0206828486015	21	1	sous-entraînement	sous-entraînement	50% validation 90	1
#66C2A5	-3.05607467922086	21	1	sous-entraînement	sous-entraînement	50% validation 84	1
#66C2A5	-3.59275611506653	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 32	1
#66C2A5	-2.56391133890536	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 33	1
#66C2A5	-3.94861352242784	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 85	1
#66C2A5	-3.92531468764015	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 77	1
#66C2A5	-3.66061430209109	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 4	1
#66C2A5	-3.18005069552677	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 34	1
#66C2A5	-3.77501214559281	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 28	1
#66C2A5	-3.83142705047095	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 78	1
#66C2A5	-3.89625463256435	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 35	1
#66C2A5	-3.64304735035357	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 5	1
#66C2A5	-3.6423080706208	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 36	1
#66C2A5	-3.25174077007038	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 6	1
#66C2A5	-4.0395309923545	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 37	1
#66C2A5	-3.15852952767377	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 91	1
#66C2A5	-4.19777596962377	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 38	1
#66C2A5	-4.51016713160881	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 39	1
#66C2A5	-3.9268913585068	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 7	1
#66C2A5	-3.6558988091161	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 92	1
#66C2A5	-3.89758217793902	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 79	1
#66C2A5	-3.85513092673775	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 98	1
#66C2A5	-3.69462440343399	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 40	1
#66C2A5	-2.94977643518904	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 97	1
#66C2A5	-4.33974818568868	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 71	1
#66C2A5	-3.50480803966631	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 8	1
#66C2A5	-3.00855143418019	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 41	1
#66C2A5	-3.35478311498835	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 9	1
#66C2A5	-3.82977756246269	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 42	1
#66C2A5	-3.44976785852739	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 89	1
#66C2A5	-3.98168473456089	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 29	1
#66C2A5	-3.70673945725681	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 43	1
#66C2A5	-3.9340877899369	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 44	1
#66C2A5	-3.73915292101334	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 72	1
#66C2A5	-3.71263742359421	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 95	1
#66C2A5	-4.34929345881572	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 73	1
#66C2A5	-3.39624697459918	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 10	1
#66C2A5	-3.58289944221625	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 45	1
#66C2A5	-3.22021357768542	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 46	1
#66C2A5	-3.67488511772973	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 11	1
#66C2A5	-3.31760849014008	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 30	1
#66C2A5	-4.79871871495045	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 47	1
#66C2A5	-3.18393617447955	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 48	1
#66C2A5	-3.04725629675916	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 49	1
#66C2A5	-3.69888862083012	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 80	1
#66C2A5	-3.70504249172994	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 50	1
#66C2A5	-2.9191382326061	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 51	1
#66C2A5	-3.76018483318825	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 12	1
#66C2A5	-3.76519317082113	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 52	1
#66C2A5	-3.26120155331376	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 13	1
#66C2A5	-4.27110621079498	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 14	1
#66C2A5	-4.03953099237241	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 31	1
#66C2A5	-3.73538890436043	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 15	1
#66C2A5	-3.70734750344269	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 74	1
#66C2A5	-3.19926366297702	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 81	1
#66C2A5	-3.48721846633774	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 53	1
#66C2A5	-3.45904522426404	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 96	1
#66C2A5	-3.83789166459217	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 1	1
#66C2A5	-5.09527681679448	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 16	1
#66C2A5	-3.76968198388058	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 54	1
#66C2A5	-3.48139682171091	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 75	1
#66C2A5	-5.15268036978171	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 93	1
#66C2A5	-3.2873709328588	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 55	1
#66C2A5	-4.16338797513783	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 56	1
#66C2A5	-3.49247792789389	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 57	1
#66C2A5	-3.71626472955383	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 58	1
#66C2A5	-2.92022575242399	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 17	1
#66C2A5	-3.57644264717516	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 82	1
#66C2A5	-3.64986466775481	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 59	1
#66C2A5	-2.56677962224481	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 90	1
#66C2A5	-4.79871871508941	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 18	1
#66C2A5	-4.08290130394708	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 2	1
#66C2A5	-3.43964134261766	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 99	1
#66C2A5	-4.25528420170348	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 60	1
#66C2A5	-3.00300018855009	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 61	1
#66C2A5	-3.12774657609789	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 19	1
#66C2A5	-3.78436096061109	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 62	1
#66C2A5	-2.88894099393685	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 63	1
#66C2A5	-3.35695943213683	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 94	1
#66C2A5	-4.00042713292585	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 76	1
#66C2A5	-4.36290804934727	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 3	1
#66C2A5	-3.59016618187429	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 20	1
#66C2A5	-3.55023091689146	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 64	1
#66C2A5	-3.99262240520205	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 21	1
#66C2A5	-3.33909862447979	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 86	1
#66C2A5	-3.19881082528654	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 22	1
#66C2A5	-3.786370787416	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 65	1
#66C2A5	-2.92477682039768	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 23	1
#66C2A5	-5.09527681699788	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 87	1
#66C2A5	-3.69627025294954	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 24	1
#66C2A5	-3.5820442566271	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 83	1
#66C2A5	-4.27397914651164	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 66	1
#66C2A5	-3.93264402380306	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 67	1
#66C2A5	-3.56004170239112	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 84	1
#66C2A5	-4.18526657699262	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 25	1
#66C2A5	-4.04171632193759	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 68	1
#66C2A5	-3.78328700453877	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 69	1
#66C2A5	-2.78346669807777	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 26	1
#66C2A5	-3.47474643319133	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 100	1
#66C2A5	-4.25839100468314	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 88	1
#66C2A5	-3.4495049605906	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 70	1
#66C2A5	-4.0444204243523	22	1	sous-entraînement	sous-entraînement	VC à 2 blocs 27	1
#66C2A5	-3.46190156106372	22	1	sous-entraînement	sous-entraînement	50% validation 87	1
#66C2A5	-3.12674548922642	22	1	sous-entraînement	sous-entraînement	50% validation 6	1
#66C2A5	-3.63543190129193	22	1	sous-entraînement	sous-entraînement	50% validation 28	1
#66C2A5	-4.7382419139417	22	1	sous-entraînement	sous-entraînement	50% validation 22	1
#66C2A5	-4.49640941395314	22	1	sous-entraînement	sous-entraînement	50% validation 23	1
#66C2A5	-4.01983776211686	22	1	sous-entraînement	sous-entraînement	50% validation 69	1
#66C2A5	-3.04784308462735	22	1	sous-entraînement	sous-entraînement	50% validation 7	1
#66C2A5	-3.89897255703346	22	1	sous-entraînement	sous-entraînement	50% validation 91	1
#66C2A5	-4.03966361088055	22	1	sous-entraînement	sous-entraînement	50% validation 24	1
#66C2A5	-3.14387837292913	22	1	sous-entraînement	sous-entraînement	50% validation 70	1
#66C2A5	-3.72594416728583	22	1	sous-entraînement	sous-entraînement	50% validation 93	1
#66C2A5	-4.00477096993082	22	1	sous-entraînement	sous-entraînement	50% validation 71	1
#66C2A5	-3.44859879492255	22	1	sous-entraînement	sous-entraînement	50% validation 8	1
#66C2A5	-3.46556294794058	22	1	sous-entraînement	sous-entraînement	50% validation 25	1
#66C2A5	-3.82323921432969	22	1	sous-entraînement	sous-entraînement	50% validation 29	1
#66C2A5	-2.82300138099697	22	1	sous-entraînement	sous-entraînement	50% validation 30	1
#66C2A5	-3.15869722302207	22	1	sous-entraînement	sous-entraînement	50% validation 9	1
#66C2A5	-2.83495294251062	22	1	sous-entraînement	sous-entraînement	50% validation 10	1
#66C2A5	-3.17138136034467	22	1	sous-entraînement	sous-entraînement	50% validation 31	1
#66C2A5	-3.5686628854672	22	1	sous-entraînement	sous-entraînement	50% validation 32	1
#66C2A5	-3.82977756247225	22	1	sous-entraînement	sous-entraînement	50% validation 1	1
#66C2A5	-3.85513092674602	22	1	sous-entraînement	sous-entraînement	50% validation 74	1
#66C2A5	-4.08912749814838	22	1	sous-entraînement	sous-entraînement	50% validation 33	1
#66C2A5	-2.92760157775178	22	1	sous-entraînement	sous-entraînement	50% validation 11	1
#66C2A5	-3.10333478813959	22	1	sous-entraînement	sous-entraînement	50% validation 72	1
#66C2A5	-4.35349132856772	22	1	sous-entraînement	sous-entraînement	50% validation 12	1
#66C2A5	-4.27432871499704	22	1	sous-entraînement	sous-entraînement	50% validation 34	1
#66C2A5	-3.09712937813743	22	1	sous-entraînement	sous-entraînement	50% validation 86	1
#66C2A5	-4.2522649117761	22	1	sous-entraînement	sous-entraînement	50% validation 35	1
#66C2A5	-3.88950984441677	22	1	sous-entraînement	sous-entraînement	50% validation 36	1
#66C2A5	-2.96726800779659	22	1	sous-entraînement	sous-entraînement	50% validation 37	1
#66C2A5	-3.86892109601234	22	1	sous-entraînement	sous-entraînement	50% validation 38	1
#66C2A5	-2.81492157003619	22	1	sous-entraînement	sous-entraînement	50% validation 59	1
#66C2A5	-3.20571394437897	22	1	sous-entraînement	sous-entraînement	50% validation 60	1
#66C2A5	-3.1548760326606	22	1	sous-entraînement	sous-entraînement	50% validation 39	1
#66C2A5	-3.43964134262169	22	1	sous-entraînement	sous-entraînement	50% validation 40	1
#66C2A5	-3.99514204021687	22	1	sous-entraînement	sous-entraînement	50% validation 41	1
#66C2A5	-4.25226491176305	22	1	sous-entraînement	sous-entraînement	50% validation 92	1
#66C2A5	-4.81561850750011	22	1	sous-entraînement	sous-entraînement	50% validation 42	1
#66C2A5	-3.69888862084434	22	1	sous-entraînement	sous-entraînement	50% validation 43	1
#66C2A5	-3.85499774560411	22	1	sous-entraînement	sous-entraînement	50% validation 44	1
#66C2A5	-3.72166507377157	22	1	sous-entraînement	sous-entraînement	50% validation 45	1
#66C2A5	-3.65515586889352	22	1	sous-entraînement	sous-entraînement	50% validation 13	1
#66C2A5	-4.34344413494071	22	1	sous-entraînement	sous-entraînement	50% validation 99	1
#66C2A5	-3.86892109601896	22	1	sous-entraînement	sous-entraînement	50% validation 61	1
#66C2A5	-3.67478522361571	22	1	sous-entraînement	sous-entraînement	50% validation 14	1
#66C2A5	-3.53896012207365	22	1	sous-entraînement	sous-entraînement	50% validation 2	1
#66C2A5	-3.47759053441024	22	1	sous-entraînement	sous-entraînement	50% validation 46	1
#66C2A5	-3.96647061882121	22	1	sous-entraînement	sous-entraînement	50% validation 75	1
#66C2A5	-3.66056313780406	22	1	sous-entraînement	sous-entraînement	50% validation 3	1
#66C2A5	-3.995142040215	22	1	sous-entraînement	sous-entraînement	50% validation 47	1
#66C2A5	-3.82260626521657	22	1	sous-entraînement	sous-entraînement	50% validation 76	1
#66C2A5	-3.93635745767173	22	1	sous-entraînement	sous-entraînement	50% validation 97	1
#66C2A5	-3.52832934326794	22	1	sous-entraînement	sous-entraînement	50% validation 88	1
#66C2A5	-3.0837600651787	22	1	sous-entraînement	sous-entraînement	50% validation 62	1
#66C2A5	-4.27397914649907	22	1	sous-entraînement	sous-entraînement	50% validation 95	1
#66C2A5	-3.86379946888331	22	1	sous-entraînement	sous-entraînement	50% validation 48	1
#66C2A5	-3.05638794622296	22	1	sous-entraînement	sous-entraînement	50% validation 49	1
#66C2A5	-3.50354625578278	22	1	sous-entraînement	sous-entraînement	50% validation 15	1
#66C2A5	-3.15556744120578	22	1	sous-entraînement	sous-entraînement	50% validation 16	1
#66C2A5	-3.18988177566533	22	1	sous-entraînement	sous-entraînement	50% validation 17	1
#66C2A5	-3.57644264717945	22	1	sous-entraînement	sous-entraînement	50% validation 63	1
#66C2A5	-3.78534279992383	22	1	sous-entraînement	sous-entraînement	50% validation 64	1
#66C2A5	-4.04357316650341	22	1	sous-entraînement	sous-entraînement	50% validation 26	1
#66C2A5	-3.88282831071483	22	1	sous-entraînement	sous-entraînement	50% validation 65	1
#66C2A5	-4.26800909830956	22	1	sous-entraînement	sous-entraînement	50% validation 77	1
#66C2A5	-2.66209134342856	22	1	sous-entraînement	sous-entraînement	50% validation 50	1
#66C2A5	-3.63420318845558	22	1	sous-entraînement	sous-entraînement	50% validation 18	1
#66C2A5	-3.5775077189811	22	1	sous-entraînement	sous-entraînement	50% validation 96	1
#66C2A5	-3.43964134262337	22	1	sous-entraînement	sous-entraînement	50% validation 51	1
#66C2A5	-4.04908954067595	22	1	sous-entraînement	sous-entraînement	50% validation 52	1
#66C2A5	-3.75609733697434	22	1	sous-entraînement	sous-entraînement	50% validation 78	1
#66C2A5	-3.21953614400623	22	1	sous-entraînement	sous-entraînement	50% validation 53	1
#66C2A5	-3.28002762045156	22	1	sous-entraînement	sous-entraînement	50% validation 19	1
#66C2A5	-3.94010127943369	22	1	sous-entraînement	sous-entraînement	50% validation 73	1
#66C2A5	-3.60262163453826	22	1	sous-entraînement	sous-entraînement	50% validation 54	1
#66C2A5	-3.43120477712247	22	1	sous-entraînement	sous-entraînement	50% validation 4	1
#66C2A5	-3.92531468764028	22	1	sous-entraînement	sous-entraînement	50% validation 55	1
#66C2A5	-3.03426661729744	22	1	sous-entraînement	sous-entraînement	50% validation 5	1
#66C2A5	-2.55838803500448	22	1	sous-entraînement	sous-entraînement	50% validation 98	1
#66C2A5	-2.83406545426273	22	1	sous-entraînement	sous-entraînement	50% validation 66	1
#66C2A5	-3.69515327279392	22	1	sous-entraînement	sous-entraînement	50% validation 89	1
#66C2A5	-4.05395131100383	22	1	sous-entraînement	sous-entraînement	50% validation 79	1
#66C2A5	-3.84767304986613	22	1	sous-entraînement	sous-entraînement	50% validation 94	1
#66C2A5	-3.60776933754537	22	1	sous-entraînement	sous-entraînement	50% validation 80	1
#66C2A5	-4.0435731665174	22	1	sous-entraînement	sous-entraînement	50% validation 81	1
#66C2A5	-4.36290804928187	22	1	sous-entraînement	sous-entraînement	50% validation 20	1
#66C2A5	-5.09527681692442	22	1	sous-entraînement	sous-entraînement	50% validation 21	1
#66C2A5	-3.33700978458995	22	1	sous-entraînement	sous-entraînement	50% validation 56	1
#66C2A5	-3.95011145898003	22	1	sous-entraînement	sous-entraînement	50% validation 82	1
#66C2A5	-2.90519055444551	22	1	sous-entraînement	sous-entraînement	50% validation 67	1
#66C2A5	-3.05065349762766	22	1	sous-entraînement	sous-entraînement	50% validation 57	1
#66C2A5	-3.31128121318386	22	1	sous-entraînement	sous-entraînement	50% validation 27	1
#66C2A5	-4.04151168104757	22	1	sous-entraînement	sous-entraînement	50% validation 83	1
#66C2A5	-3.4412132106503	22	1	sous-entraînement	sous-entraînement	50% validation 58	1
#66C2A5	-3.86892109603841	22	1	sous-entraînement	sous-entraînement	50% validation 100	1
#66C2A5	-4.27110621077664	22	1	sous-entraînement	sous-entraînement	50% validation 68	1
#66C2A5	-3.05175906134587	22	1	sous-entraînement	sous-entraînement	50% validation 85	1
#66C2A5	-3.86134901183865	22	1	sous-entraînement	sous-entraînement	50% validation 90	1
#66C2A5	-3.58347887711804	22	1	sous-entraînement	sous-entraînement	50% validation 84	1
#66C2A5	-3.8041201995945	23	1	sous-entraînement	sous-entraînement	VC à 2 blocs 32	1
#66C2A5	-2.79799350407279	23	1	sous-entraînement	sous-entraînement	VC à 2 blocs 33	1
#66C2A5	-4.84955297698988	23	1	sous-entraînement	sous-entraînement	VC à 2 blocs 85	1
#66C2A5	-4.36059394818334	23	1	sous-entraînement	sous-entraînement	VC à 2 blocs 77	1
#66C2A5	-3.90364786589958	23	1	sous-entraînement	sous-entraînement	VC à 2 blocs 4	1
#66C2A5	-4.00187210105767	23	1	sous-entraînement	sous-entraînement	VC à 2 blocs 34	1
#66C2A5	-5.40901986092586	23	1	sous-entraînement	sous-entraînement	VC à 2 blocs 28	1
#66C2A5	-4.26923207668989	23	1	sous-entraînement	sous-entraînement	VC à 2 blocs 78	1
#66C2A5	-4.28558031633354	23	1	sous-entraînement	sous-entraînement	VC à 2 blocs 35	1
#66C2A5	-4.02052797199968	23	1	sous-entraînement	sous-entraînement	VC à 2 blocs 5	1
#66C2A5	-4.0187668952708	23	1	sous-entraînement	sous-entraînement	VC à 2 blocs 36	1
#66C2A5	-3.68866393344552	23	1	sous-entraînement	sous-entraînement	VC à 2 blocs 6	1
#66C2A5	-4.79243516603553	23	1	sous-entraînement	sous-entraînement	VC à 2 blocs 37	1
#66C2A5	-3.89674698978993	23	1	sous-entraînement	sous-entraînement	VC à 2 blocs 91	1
#66C2A5	-4.86162291687952	23	1	sous-entraînement	sous-entraînement	VC à 2 blocs 38	1
#66C2A5	-5.27736095455498	23	1	sous-entraînement	sous-entraînement	VC à 2 blocs 39	1
#66C2A5	-4.36490303225214	23	1	sous-entraînement	sous-entraînement	VC à 2 blocs 7	1
#66C2A5	-4.04998414243159	23	1	sous-entraînement	sous-entraînement	VC à 2 blocs 92	1
#66C2A5	-4.28884124198222	23	1	sous-entraînement	sous-entraînement	VC à 2 blocs 79	1
#66C2A5	-4.38537643156103	23	1	sous-entraînement	sous-entraînement	VC à 2 blocs 98	1
#66C2A5	-4.11173278783367	23	1	sous-entraînement	sous-entraînement	VC à 2 blocs 40	1
